date, reward, step
2017-02-08 13:09:42, -21, 1406
2017-02-08 13:09:43, -20, 1398
2017-02-08 13:09:43, -20, 1968
2017-02-08 13:09:45, -21, 1410
2017-02-08 13:09:49, -21, 1313
2017-02-08 13:09:50, -20, 1463
2017-02-08 13:09:51, -20, 1478
2017-02-08 13:09:52, -18, 1613
2017-02-08 13:09:52, -20, 1392
2017-02-08 13:09:54, -21, 1263
2017-02-08 13:09:54, -21, 1316
2017-02-08 13:09:55, -21, 1350
2017-02-08 13:09:55, -21, 1491
2017-02-08 13:09:57, -21, 1301
2017-02-08 13:09:57, -20, 1472
2017-02-08 13:09:58, -19, 1724
2017-02-08 13:09:59, -19, 1575
2017-02-08 13:10:00, -21, 1373
2017-02-08 13:10:01, -21, 1386
2017-02-08 13:10:02, -21, 1446
2017-02-08 13:10:03, -19, 1469
2017-02-08 13:10:04, -20, 1472
2017-02-08 13:10:04, -20, 1665
2017-02-08 13:10:04, -21, 1373
2017-02-08 13:10:05, -21, 1454
2017-02-08 13:10:06, -21, 1587
2017-02-08 13:10:07, -21, 1559
2017-02-08 13:10:11, -20, 1395
2017-02-08 13:10:11, -21, 1355
2017-02-08 13:10:13, -19, 1925
2017-02-08 13:10:14, -20, 1454
2017-02-08 13:10:15, -21, 1360
2017-02-08 13:10:15, -21, 1322
2017-02-08 13:10:15, -20, 1492
2017-02-08 13:10:16, -21, 1642
2017-02-08 13:10:16, -21, 1372
2017-02-08 13:10:16, -20, 1479
2017-02-08 13:10:18, -21, 1239
2017-02-08 13:10:18, -21, 1220
2017-02-08 13:10:19, -21, 1374
2017-02-08 13:10:21, -20, 1572
2017-02-08 13:10:22, -21, 1214
2017-02-08 13:10:22, -20, 1372
2017-02-08 13:10:22, -21, 1337
2017-02-08 13:10:23, -20, 1678
2017-02-08 13:10:23, -20, 1348
2017-02-08 13:10:24, -21, 1269
2017-02-08 13:10:26, -20, 1487
2017-02-08 13:10:27, -20, 1484
2017-02-08 13:10:28, -21, 1421
2017-02-08 13:10:28, -19, 1492
2017-02-08 13:10:31, -20, 1373
2017-02-08 13:10:34, -20, 1448
2017-02-08 13:10:34, -21, 1205
2017-02-08 13:10:35, -21, 1622
2017-02-08 13:10:36, -21, 1413
2017-02-08 13:10:36, -21, 1360
2017-02-08 13:10:36, -20, 1478
2017-02-08 13:10:37, -21, 1220
2017-02-08 13:10:37, -20, 1469
2017-02-08 13:10:41, -20, 1503
2017-02-08 13:10:41, -17, 1781
2017-02-08 13:10:41, -20, 1683
2017-02-08 13:10:42, -21, 1331
2017-02-08 13:10:42, -21, 1425
2017-02-08 13:10:42, -21, 1269
2017-02-08 13:10:45, -21, 1436
2017-02-08 13:10:46, -19, 1568
2017-02-08 13:10:46, -20, 1523
2017-02-08 13:10:48, -21, 1592
2017-02-08 13:10:50, -20, 1508
2017-02-08 13:10:51, -19, 1595
2017-02-08 13:10:52, -21, 1304
2017-02-08 13:10:52, -20, 1500
2017-02-08 13:10:53, -21, 1224
2017-02-08 13:10:55, -19, 1748
2017-02-08 13:10:56, -21, 1358
2017-02-08 13:10:57, -21, 1418
2017-02-08 13:10:59, -20, 1409
2017-02-08 13:11:00, -20, 1479
2017-02-08 13:11:00, -20, 1460
2017-02-08 13:11:01, -21, 1232
2017-02-08 13:11:01, -21, 1274
2017-02-08 13:11:01, -20, 1400
2017-02-08 13:11:02, -20, 1620
2017-02-08 13:11:02, -19, 1617
2017-02-08 13:11:03, -20, 1490
2017-02-08 13:11:03, -21, 1308
2017-02-08 13:11:04, -21, 1372
2017-02-08 13:11:04, -21, 1451
2017-02-08 13:11:05, -20, 1439
2017-02-08 13:11:07, -21, 1422
2017-02-08 13:11:09, -21, 1438
2017-02-08 13:11:11, -20, 1541
2017-02-08 13:11:11, -21, 1296
2017-02-08 13:11:11, -21, 1256
2017-02-08 13:11:11, -19, 1482
2017-02-08 13:11:13, -21, 1223
2017-02-08 13:11:15, -20, 1494
2017-02-08 13:11:16, -21, 1300
2017-02-08 13:11:16, -21, 1338
2017-02-08 13:11:19, -21, 1256
2017-02-08 13:11:20, -21, 1244
2017-02-08 13:11:20, -20, 1820
2017-02-08 13:11:20, -21, 1250
2017-02-08 13:11:21, -21, 1220
2017-02-08 13:11:21, -21, 1296
2017-02-08 13:11:21, -19, 1468
2017-02-08 13:11:22, -21, 1308
2017-02-08 13:11:24, -21, 1461
2017-02-08 13:11:26, -20, 1428
2017-02-08 13:11:26, -19, 1874
2017-02-08 13:11:27, -20, 1464
2017-02-08 13:11:27, -20, 1384
2017-02-08 13:11:30, -21, 1328
2017-02-08 13:11:32, -21, 1319
2017-02-08 13:11:33, -18, 1865
2017-02-08 13:11:33, -21, 1365
2017-02-08 13:11:33, -21, 1298
2017-02-08 13:11:36, -20, 1844
2017-02-08 13:11:37, -21, 1648
2017-02-08 13:11:37, -20, 1583
2017-02-08 13:11:40, -20, 1463
2017-02-08 13:11:41, -20, 1563
2017-02-08 13:11:42, -21, 1352
2017-02-08 13:11:42, -21, 1554
2017-02-08 13:11:43, -20, 1374
2017-02-08 13:11:43, -21, 1308
2017-02-08 13:11:44, -21, 1386
2017-02-08 13:11:44, -21, 1454
2017-02-08 13:11:45, -20, 1413
2017-02-08 13:11:46, -20, 1487
2017-02-08 13:11:47, -21, 1325
2017-02-08 13:11:48, -19, 1559
2017-02-08 13:11:49, -21, 1312
2017-02-08 13:11:49, -21, 1262
2017-02-08 13:11:50, -21, 1517
2017-02-08 13:11:51, -21, 1403
2017-02-08 13:11:54, -19, 1724
2017-02-08 13:11:55, -21, 1430
2017-02-08 13:11:57, -20, 1390
2017-02-08 13:11:58, -19, 1815
2017-02-08 13:11:58, -19, 1539
2017-02-08 13:11:59, -21, 1509
2017-02-08 13:12:01, -20, 1588
2017-02-08 13:12:02, -21, 1469
2017-02-08 13:12:02, -21, 1236
2017-02-08 13:12:04, -21, 1523
2017-02-08 13:12:04, -20, 1530
2017-02-08 13:12:06, -21, 1407
2017-02-08 13:12:06, -21, 1512
2017-02-08 13:12:08, -20, 1466
2017-02-08 13:12:10, -21, 1367
2017-02-08 13:12:10, -21, 1204
2017-02-08 13:12:10, -20, 1486
2017-02-08 13:12:10, -20, 1562
2017-02-08 13:12:11, -20, 1546
2017-02-08 13:12:12, -21, 1414
2017-02-08 13:12:12, -21, 1317
2017-02-08 13:12:13, -19, 1802
2017-02-08 13:12:15, -18, 1712
2017-02-08 13:12:16, -21, 1539
2017-02-08 13:12:17, -20, 1508
2017-02-08 13:12:17, -21, 1320
2017-02-08 13:12:18, -21, 1197
2017-02-08 13:12:19, -21, 1449
2017-02-08 13:12:20, -19, 1802
2017-02-08 13:12:21, -21, 1331
2017-02-08 13:12:22, -21, 1325
2017-02-08 13:12:25, -20, 1382
2017-02-08 13:12:26, -20, 1640
2017-02-08 13:12:27, -21, 1353
2017-02-08 13:12:27, -20, 1458
2017-02-08 13:12:29, -19, 1558
2017-02-08 13:12:31, -21, 1202
2017-02-08 13:12:31, -20, 1413
2017-02-08 13:12:31, -19, 1608
2017-02-08 13:12:33, -21, 1256
2017-02-08 13:12:34, -20, 1431
2017-02-08 13:12:35, -21, 1193
2017-02-08 13:12:36, -19, 1695
2017-02-08 13:12:36, -19, 1544
2017-02-08 13:12:36, -21, 1431
2017-02-08 13:12:36, -20, 1378
2017-02-08 13:12:36, -21, 1626
2017-02-08 13:12:36, -21, 1443
2017-02-08 13:12:39, -19, 1730
2017-02-08 13:12:40, -21, 1344
2017-02-08 13:12:40, -21, 1343
2017-02-08 13:12:42, -20, 1492
2017-02-08 13:12:45, -20, 1396
2017-02-08 13:12:45, -21, 1560
2017-02-08 13:12:47, -19, 1655
2017-02-08 13:12:48, -21, 1499
2017-02-08 13:12:49, -21, 1439
2017-02-08 13:12:51, -21, 1366
2017-02-08 13:12:52, -21, 1455
2017-02-08 13:12:53, -21, 1260
2017-02-08 13:12:53, -21, 1343
2017-02-08 13:12:56, -20, 1473
2017-02-08 13:12:56, -19, 1746
2017-02-08 13:12:57, -21, 1206
2017-02-08 13:12:57, -21, 1358
2017-02-08 13:12:57, -21, 1644
2017-02-08 13:12:58, -21, 1290
2017-02-08 13:12:59, -20, 1354
2017-02-08 13:13:00, -21, 1505
2017-02-08 13:13:02, -20, 1467
2017-02-08 13:13:02, -20, 1535
2017-02-08 13:13:03, -21, 1522
2017-02-08 13:13:04, -21, 1334
2017-02-08 13:13:04, -19, 1600
2017-02-08 13:13:05, -21, 1395
2017-02-08 13:13:06, -21, 1494
2017-02-08 13:13:08, -21, 1601
2017-02-08 13:13:11, -21, 1310
2017-02-08 13:13:12, -20, 1707
2017-02-08 13:13:13, -20, 1460
2017-02-08 13:13:13, -19, 1914
2017-02-08 13:13:14, -21, 1396
2017-02-08 13:13:14, -20, 1635
2017-02-08 13:13:15, -20, 1348
2017-02-08 13:13:19, -21, 1257
2017-02-08 13:13:20, -21, 1320
2017-02-08 13:13:20, -19, 1572
2017-02-08 13:13:20, -19, 1512
2017-02-08 13:13:21, -21, 1604
2017-02-08 13:13:21, -17, 2090
2017-02-08 13:13:22, -21, 1373
2017-02-08 13:13:23, -20, 1437
2017-02-08 13:13:23, -20, 1472
2017-02-08 13:13:24, -21, 1226
2017-02-08 13:13:25, -20, 1473
2017-02-08 13:13:26, -20, 1388
2017-02-08 13:13:27, -21, 1306
2017-02-08 13:13:28, -21, 1354
2017-02-08 13:13:29, -20, 1522
2017-02-08 13:13:29, -19, 1685
2017-02-08 13:13:31, -19, 1950
2017-02-08 13:13:33, -21, 1548
2017-02-08 13:13:34, -20, 1473
2017-02-08 13:13:34, -21, 1312
2017-02-08 13:13:34, -20, 1674
2017-02-08 13:13:36, -21, 1329
2017-02-08 13:13:38, -21, 1370
2017-02-08 13:13:39, -20, 1374
2017-02-08 13:13:41, -21, 1534
2017-02-08 13:13:43, -21, 1316
2017-02-08 13:13:44, -20, 1389
2017-02-08 13:13:45, -21, 1539
2017-02-08 13:13:45, -19, 1902
2017-02-08 13:13:46, -21, 1313
2017-02-08 13:13:47, -21, 1498
2017-02-08 13:13:47, -21, 1511
2017-02-08 13:13:47, -20, 1463
2017-02-08 13:13:49, -21, 1410
2017-02-08 13:13:49, -21, 1215
2017-02-08 13:13:49, -20, 1671
2017-02-08 13:13:50, -21, 1318
2017-02-08 13:13:53, -19, 1588
2017-02-08 13:13:53, -21, 1500
2017-02-08 13:13:55, -21, 1445
2017-02-08 13:13:55, -21, 1491
2017-02-08 13:13:55, -19, 1904
2017-02-08 13:13:56, -21, 1290
2017-02-08 13:13:59, -20, 1485
2017-02-08 13:14:00, -21, 1370
2017-02-08 13:14:00, -20, 1509
2017-02-08 13:14:00, -20, 1575
2017-02-08 13:14:01, -21, 1545
2017-02-08 13:14:02, -18, 1794
2017-02-08 13:14:03, -21, 1444
2017-02-08 13:14:06, -21, 1305
2017-02-08 13:14:06, -20, 1546
2017-02-08 13:14:08, -19, 1524
2017-02-08 13:14:08, -21, 1216
2017-02-08 13:14:08, -20, 1340
2017-02-08 13:14:09, -21, 1415
2017-02-08 13:14:12, -20, 1522
2017-02-08 13:14:12, -21, 1366
2017-02-08 13:14:13, -21, 1527
2017-02-08 13:14:14, -20, 1463
2017-02-08 13:14:16, -19, 1653
2017-02-08 13:14:16, -19, 1592
2017-02-08 13:14:17, -21, 1515
2017-02-08 13:14:18, -21, 1410
2017-02-08 13:14:18, -21, 1320
2017-02-08 13:14:20, -20, 1434
2017-02-08 13:14:20, -20, 1876
2017-02-08 13:14:20, -20, 1402
2017-02-08 13:14:20, -20, 1535
2017-02-08 13:14:21, -21, 1482
2017-02-08 13:14:22, -20, 1499
2017-02-08 13:14:23, -21, 1265
2017-02-08 13:14:23, -21, 1360
2017-02-08 13:14:25, -21, 1370
2017-02-08 13:14:26, -21, 1262
2017-02-08 13:14:26, -21, 1436
2017-02-08 13:14:26, -21, 1410
2017-02-08 13:14:27, -21, 1402
2017-02-08 13:14:28, -21, 1234
2017-02-08 13:14:34, -21, 1337
2017-02-08 13:14:36, -20, 1536
2017-02-08 13:14:36, -19, 1637
2017-02-08 13:14:37, -20, 1572
2017-02-08 13:14:38, -19, 1623
2017-02-08 13:14:40, -21, 1481
2017-02-08 13:14:41, -21, 1539
2017-02-08 13:14:42, -20, 1371
2017-02-08 13:14:42, -21, 1233
2017-02-08 13:14:43, -21, 1653
2017-02-08 13:14:44, -21, 1551
2017-02-08 13:14:46, -20, 1752
2017-02-08 13:14:46, -21, 1605
2017-02-08 13:14:46, -21, 1430
2017-02-08 13:14:47, -21, 1364
2017-02-08 13:14:47, -19, 1565
2017-02-08 13:14:49, -21, 1433
2017-02-08 13:14:50, -20, 1336
2017-02-08 13:14:51, -19, 1814
2017-02-08 13:14:51, -19, 1529
2017-02-08 13:14:51, -21, 1305
2017-02-08 13:14:51, -21, 1584
2017-02-08 13:14:51, -20, 1475
2017-02-08 13:14:52, -21, 1404
2017-02-08 13:14:53, -20, 1529
2017-02-08 13:14:54, -18, 1902
2017-02-08 13:14:55, -18, 1935
2017-02-08 13:15:00, -20, 1353
2017-02-08 13:15:01, -21, 1346
2017-02-08 13:15:02, -21, 1348
2017-02-08 13:15:02, -20, 1596
2017-02-08 13:15:03, -20, 1547
2017-02-08 13:15:03, -19, 1967
2017-02-08 13:15:05, -21, 1422
2017-02-08 13:15:07, -21, 1450
2017-02-08 13:15:08, -21, 1378
2017-02-08 13:15:08, -20, 1451
2017-02-08 13:15:10, -20, 1714
2017-02-08 13:15:11, -20, 1418
2017-02-08 13:15:12, -20, 1410
2017-02-08 13:15:13, -21, 1240
2017-02-08 13:15:13, -20, 1440
2017-02-08 13:15:14, -21, 1251
2017-02-08 13:15:14, -19, 1810
2017-02-08 13:15:15, -21, 1391
2017-02-08 13:15:16, -18, 1658
2017-02-08 13:15:16, -21, 1449
2017-02-08 13:15:16, -21, 1439
2017-02-08 13:15:17, -19, 1763
2017-02-08 13:15:17, -21, 1524
2017-02-08 13:15:18, -18, 1827
2017-02-08 13:15:19, -21, 1446
2017-02-08 13:15:19, -20, 1366
2017-02-08 13:15:20, -19, 1661
2017-02-08 13:15:23, -21, 1228
2017-02-08 13:15:26, -20, 1451
2017-02-08 13:15:27, -20, 1373
2017-02-08 13:15:27, -20, 1332
2017-02-08 13:15:27, -21, 1359
2017-02-08 13:15:28, -21, 1266
2017-02-08 13:15:32, -21, 1427
2017-02-08 13:15:33, -19, 1730
2017-02-08 13:15:33, -21, 1419
2017-02-08 13:15:35, -19, 1492
2017-02-08 13:15:36, -20, 1389
2017-02-08 13:15:37, -21, 1391
2017-02-08 13:15:38, -20, 1568
2017-02-08 13:15:39, -20, 1356
2017-02-08 13:15:40, -20, 1427
2017-02-08 13:15:40, -21, 1451
2017-02-08 13:15:41, -21, 1408
2017-02-08 13:15:41, -21, 1302
2017-02-08 13:15:42, -20, 1443
2017-02-08 13:15:42, -20, 1344
2017-02-08 13:15:43, -20, 1464
2017-02-08 13:15:43, -20, 1396
2017-02-08 13:15:44, -20, 1750
2017-02-08 13:15:46, -19, 1698
2017-02-08 13:15:46, -20, 1521
2017-02-08 13:15:47, -20, 1544
2017-02-08 13:15:47, -21, 1522
2017-02-08 13:15:47, -18, 1763
2017-02-08 13:15:49, -20, 1473
2017-02-08 13:15:50, -21, 1360
2017-02-08 13:15:50, -21, 1301
2017-02-08 13:15:55, -21, 1512
2017-02-08 13:15:55, -21, 1516
2017-02-08 13:15:56, -19, 1604
2017-02-08 13:15:57, -21, 1346
2017-02-08 13:15:57, -21, 1368
2017-02-08 13:15:58, -20, 1384
2017-02-08 13:16:00, -21, 1378
2017-02-08 13:16:01, -21, 1319
2017-02-08 13:16:02, -21, 1293
2017-02-08 13:16:03, -20, 1469
2017-02-08 13:16:04, -21, 1317
2017-02-08 13:16:04, -20, 1443
2017-02-08 13:16:05, -21, 1260
2017-02-08 13:16:06, -19, 1493
2017-02-08 13:16:06, -21, 1347
2017-02-08 13:16:07, -21, 1324
2017-02-08 13:16:08, -20, 1481
2017-02-08 13:16:09, -20, 1520
2017-02-08 13:16:11, -21, 1216
2017-02-08 13:16:12, -21, 1421
2017-02-08 13:16:13, -21, 1418
2017-02-08 13:16:14, -20, 1425
2017-02-08 13:16:15, -21, 1308
2017-02-08 13:16:15, -20, 1508
2017-02-08 13:16:16, -18, 1917
2017-02-08 13:16:16, -19, 1640
2017-02-08 13:16:18, -21, 1216
2017-02-08 13:16:18, -20, 1830
2017-02-08 13:16:19, -21, 1310
2017-02-08 13:16:19, -21, 1548
2017-02-08 13:16:20, -21, 1214
2017-02-08 13:16:21, -21, 1398
2017-02-08 13:16:22, -21, 1412
2017-02-08 13:16:26, -19, 1604
2017-02-08 13:16:27, -21, 1274
2017-02-08 13:16:27, -20, 1427
2017-02-08 13:16:27, -20, 1575
2017-02-08 13:16:30, -20, 1486
2017-02-08 13:16:30, -20, 1529
2017-02-08 13:16:31, -20, 1642
2017-02-08 13:16:31, -20, 1480
2017-02-08 13:16:32, -20, 1394
2017-02-08 13:16:34, -20, 1557
2017-02-08 13:16:34, -20, 1443
2017-02-08 13:16:35, -21, 1511
2017-02-08 13:16:35, -19, 1569
2017-02-08 13:16:37, -19, 1575
2017-02-08 13:16:38, -20, 1437
2017-02-08 13:16:39, -21, 1425
2017-02-08 13:16:40, -21, 1499
2017-02-08 13:16:40, -21, 1370
2017-02-08 13:16:41, -21, 1490
2017-02-08 13:16:42, -20, 1649
2017-02-08 13:16:42, -21, 1359
2017-02-08 13:16:44, -21, 1463
2017-02-08 13:16:44, -21, 1590
2017-02-08 13:16:47, -20, 1578
2017-02-08 13:16:48, -19, 1504
2017-02-08 13:16:49, -20, 1713
2017-02-08 13:16:49, -18, 1662
2017-02-08 13:16:50, -20, 1335
2017-02-08 13:16:51, -19, 2008
2017-02-08 13:16:51, -21, 1329
2017-02-08 13:16:53, -21, 1235
2017-02-08 13:16:53, -20, 1482
2017-02-08 13:16:54, -21, 1341
2017-02-08 13:16:55, -21, 1355
2017-02-08 13:16:55, -21, 1322
2017-02-08 13:16:58, -20, 1552
2017-02-08 13:17:00, -20, 1486
2017-02-08 13:17:01, -19, 1908
2017-02-08 13:17:01, -19, 1562
2017-02-08 13:17:02, -21, 1263
2017-02-08 13:17:02, -20, 1380
2017-02-08 13:17:02, -21, 1593
2017-02-08 13:17:03, -20, 1438
2017-02-08 13:17:07, -20, 1488
2017-02-08 13:17:07, -21, 1313
2017-02-08 13:17:07, -21, 1419
2017-02-08 13:17:08, -20, 1786
2017-02-08 13:17:09, -20, 1518
2017-02-08 13:17:11, -20, 1643
2017-02-08 13:17:12, -18, 1812
2017-02-08 13:17:13, -21, 1480
2017-02-08 13:17:14, -21, 1307
2017-02-08 13:17:14, -21, 1409
2017-02-08 13:17:15, -21, 1707
2017-02-08 13:17:15, -21, 1368
2017-02-08 13:17:16, -21, 1233
2017-02-08 13:17:16, -21, 1553
2017-02-08 13:17:17, -20, 1492
2017-02-08 13:17:17, -21, 1292
2017-02-08 13:17:18, -21, 1414
2017-02-08 13:17:19, -21, 1354
2017-02-08 13:17:20, -21, 1424
2017-02-08 13:17:21, -21, 1284
2017-02-08 13:17:22, -18, 1802
2017-02-08 13:17:24, -21, 1223
2017-02-08 13:17:25, -21, 1294
2017-02-08 13:17:27, -21, 1434
2017-02-08 13:17:27, -20, 1372
2017-02-08 13:17:28, -20, 1390
2017-02-08 13:17:29, -19, 1577
2017-02-08 13:17:32, -21, 1216
2017-02-08 13:17:33, -21, 1350
2017-02-08 13:17:33, -21, 1394
2017-02-08 13:17:33, -20, 1655
2017-02-08 13:17:35, -20, 1470
2017-02-08 13:17:36, -19, 1497
2017-02-08 13:17:38, -18, 1832
2017-02-08 13:17:38, -21, 1376
2017-02-08 13:17:40, -21, 1359
2017-02-08 13:17:41, -21, 1487
2017-02-08 13:17:41, -21, 1368
2017-02-08 13:17:42, -20, 1361
2017-02-08 13:17:44, -20, 1499
2017-02-08 13:17:45, -21, 1358
2017-02-08 13:17:45, -20, 1505
2017-02-08 13:17:45, -20, 1472
2017-02-08 13:17:45, -21, 1492
2017-02-08 13:17:45, -21, 1402
2017-02-08 13:17:47, -21, 1439
2017-02-08 13:17:48, -21, 1290
2017-02-08 13:17:50, -21, 1610
2017-02-08 13:17:50, -21, 1211
2017-02-08 13:17:52, -19, 1529
2017-02-08 13:17:52, -19, 1574
2017-02-08 13:17:53, -21, 1226
2017-02-08 13:17:53, -21, 1214
2017-02-08 13:17:55, -21, 1293
2017-02-08 13:17:55, -20, 1502
2017-02-08 13:17:58, -20, 1505
2017-02-08 13:18:00, -21, 1220
2017-02-08 13:18:01, -21, 1367
2017-02-08 13:18:03, -21, 1443
2017-02-08 13:18:05, -21, 1320
2017-02-08 13:18:07, -21, 1713
2017-02-08 13:18:08, -20, 1402
2017-02-08 13:18:08, -21, 1304
2017-02-08 13:18:08, -20, 1608
2017-02-08 13:18:09, -20, 1397
2017-02-08 13:18:09, -21, 1427
2017-02-08 13:18:10, -20, 1834
2017-02-08 13:18:10, -21, 1276
2017-02-08 13:18:13, -21, 1434
2017-02-08 13:18:13, -20, 1508
2017-02-08 13:18:17, -21, 1269
2017-02-08 13:18:18, -19, 1648
2017-02-08 13:18:19, -21, 1436
2017-02-08 13:18:19, -18, 1742
2017-02-08 13:18:21, -20, 1661
2017-02-08 13:18:21, -21, 1475
2017-02-08 13:18:22, -20, 1487
2017-02-08 13:18:22, -20, 1719
2017-02-08 13:18:23, -20, 1871
2017-02-08 13:18:24, -21, 1524
2017-02-08 13:18:25, -19, 1522
2017-02-08 13:18:25, -19, 1761
2017-02-08 13:18:26, -21, 1300
2017-02-08 13:18:27, -20, 1467
2017-02-08 13:18:28, -19, 1508
2017-02-08 13:18:30, -20, 1661
2017-02-08 13:18:30, -20, 1440
2017-02-08 13:18:31, -19, 1792
2017-02-08 13:18:32, -19, 1664
2017-02-08 13:18:34, -20, 1488
2017-02-08 13:18:36, -20, 1439
2017-02-08 13:18:37, -20, 1491
2017-02-08 13:18:37, -21, 1403
2017-02-08 13:18:38, -20, 1566
2017-02-08 13:18:38, -20, 1458
2017-02-08 13:18:41, -20, 1443
2017-02-08 13:18:41, -19, 1710
2017-02-08 13:18:42, -19, 1751
2017-02-08 13:18:43, -21, 1889
2017-02-08 13:18:45, -21, 1468
2017-02-08 13:18:46, -20, 1392
2017-02-08 13:18:46, -21, 1208
2017-02-08 13:18:47, -20, 1437
2017-02-08 13:18:47, -20, 1407
2017-02-08 13:18:47, -20, 1574
2017-02-08 13:18:48, -21, 1414
2017-02-08 13:18:48, -21, 1409
2017-02-08 13:18:53, -21, 1398
2017-02-08 13:18:53, -20, 1574
2017-02-08 13:18:54, -20, 1379
2017-02-08 13:18:54, -20, 1702
2017-02-08 13:18:55, -21, 1218
2017-02-08 13:18:55, -20, 1622
2017-02-08 13:18:55, -18, 2210
2017-02-08 13:18:59, -19, 1811
2017-02-08 13:19:00, -20, 1520
2017-02-08 13:19:01, -21, 1245
2017-02-08 13:19:03, -21, 1305
2017-02-08 13:19:04, -19, 1733
2017-02-08 13:19:05, -20, 1606
2017-02-08 13:19:05, -21, 1216
2017-02-08 13:19:07, -20, 1578
2017-02-08 13:19:09, -20, 1613
2017-02-08 13:19:09, -19, 2020
2017-02-08 13:19:10, -19, 1606
2017-02-08 13:19:11, -20, 1530
2017-02-08 13:19:12, -21, 1295
2017-02-08 13:19:13, -20, 1502
2017-02-08 13:19:15, -21, 1336
2017-02-08 13:19:15, -20, 1425
2017-02-08 13:19:16, -21, 1324
2017-02-08 13:19:16, -21, 1313
2017-02-08 13:19:17, -21, 1434
2017-02-08 13:19:18, -20, 1761
2017-02-08 13:19:18, -18, 1601
2017-02-08 13:19:20, -19, 1594
2017-02-08 13:19:20, -21, 1253
2017-02-08 13:19:22, -21, 1300
2017-02-08 13:19:24, -21, 1455
2017-02-08 13:19:29, -21, 1372
2017-02-08 13:19:29, -19, 1592
2017-02-08 13:19:30, -19, 1648
2017-02-08 13:19:31, -21, 1359
2017-02-08 13:19:32, -20, 1496
2017-02-08 13:19:32, -19, 1863
2017-02-08 13:19:33, -21, 1402
2017-02-08 13:19:33, -21, 1265
2017-02-08 13:19:33, -19, 2043
2017-02-08 13:19:35, -21, 1384
2017-02-08 13:19:35, -20, 1866
2017-02-08 13:19:35, -20, 1432
2017-02-08 13:19:38, -20, 1467
2017-02-08 13:19:39, -21, 1242
2017-02-08 13:19:41, -21, 1510
2017-02-08 13:19:44, -21, 1617
2017-02-08 13:19:44, -21, 1574
2017-02-08 13:19:44, -21, 1368
2017-02-08 13:19:45, -19, 1563
2017-02-08 13:19:45, -20, 1469
2017-02-08 13:19:46, -20, 1468
2017-02-08 13:19:47, -20, 1437
2017-02-08 13:19:48, -21, 1218
2017-02-08 13:19:48, -21, 1517
2017-02-08 13:19:49, -21, 1445
2017-02-08 13:19:50, -21, 1602
2017-02-08 13:19:51, -20, 1461
2017-02-08 13:19:52, -20, 1595
2017-02-08 13:19:53, -21, 1343
2017-02-08 13:19:55, -21, 1269
2017-02-08 13:19:56, -20, 1661
2017-02-08 13:19:57, -21, 1257
2017-02-08 13:20:00, -21, 1314
2017-02-08 13:20:00, -20, 1484
2017-02-08 13:20:01, -21, 1241
2017-02-08 13:20:01, -21, 1304
2017-02-08 13:20:01, -21, 1292
2017-02-08 13:20:02, -19, 1474
2017-02-08 13:20:03, -20, 1494
2017-02-08 13:20:03, -21, 1215
2017-02-08 13:20:10, -20, 1395
2017-02-08 13:20:12, -20, 1798
2017-02-08 13:20:12, -19, 1964
2017-02-08 13:20:12, -21, 1587
2017-02-08 13:20:14, -21, 1259
2017-02-08 13:20:15, -21, 1448
2017-02-08 13:20:15, -20, 1512
2017-02-08 13:20:15, -21, 1397
2017-02-08 13:20:16, -20, 1538
2017-02-08 13:20:16, -20, 1539
2017-02-08 13:20:16, -21, 1318
2017-02-08 13:20:18, -19, 1577
2017-02-08 13:20:19, -20, 1475
2017-02-08 13:20:19, -21, 1377
2017-02-08 13:20:20, -20, 1338
2017-02-08 13:20:20, -21, 1210
2017-02-08 13:20:22, -20, 1575
2017-02-08 13:20:25, -20, 1552
2017-02-08 13:20:25, -17, 1888
2017-02-08 13:20:27, -20, 1336
2017-02-08 13:20:28, -21, 1396
2017-02-08 13:20:28, -17, 1832
2017-02-08 13:20:31, -19, 1599
2017-02-08 13:20:32, -20, 1680
2017-02-08 13:20:33, -20, 1638
2017-02-08 13:20:34, -20, 1614
2017-02-08 13:20:35, -18, 1707
2017-02-08 13:20:35, -20, 1686
2017-02-08 13:20:36, -21, 1283
2017-02-08 13:20:39, -20, 1383
2017-02-08 13:20:39, -21, 1461
2017-02-08 13:20:41, -21, 1353
2017-02-08 13:20:41, -21, 1352
2017-02-08 13:20:41, -21, 1416
2017-02-08 13:20:43, -21, 1409
2017-02-08 13:20:43, -20, 1587
2017-02-08 13:20:43, -21, 1322
2017-02-08 13:20:43, -21, 1247
2017-02-08 13:20:44, -20, 1802
2017-02-08 13:20:44, -21, 1298
2017-02-08 13:20:45, -20, 1640
2017-02-08 13:20:45, -19, 1613
2017-02-08 13:20:46, -20, 1520
2017-02-08 13:20:47, -20, 1334
2017-02-08 13:20:49, -18, 1770
2017-02-08 13:20:50, -21, 1258
2017-02-08 13:20:51, -21, 1223
2017-02-08 13:20:52, -20, 1432
2017-02-08 13:20:54, -18, 1864
2017-02-08 13:20:54, -21, 1416
2017-02-08 13:20:55, -20, 1617
2017-02-08 13:20:56, -21, 1325
2017-02-08 13:20:57, -21, 1302
2017-02-08 13:20:58, -21, 1223
2017-02-08 13:21:00, -21, 1392
2017-02-08 13:21:01, -21, 1437
2017-02-08 13:21:02, -21, 1218
2017-02-08 13:21:05, -21, 1460
